station_origin,station_destination,flows,population,jobs,distance
Hackney Wick,Cheshunt,0,1477,116,25790.186563845225
Hackney Wick,Chingford,0,1477,237,21150.930101280945
Hackney Wick,Clapham Junction,6,1477,4969,20748.088948604647
Hackney Wick,Clapton,0,1477,427,10600.764873188238
Hackney Wick,Crystal Palace,0,1477,499,19573.98168146785
Hackney Wick,Dalston Kingsland,49,1477,2091,3668.722174170833
Hackney Wick,Denmark Hill,1,1477,2612,14734.216229283356
Hackney Wick,Edmonton Green,0,1477,783,16238.31260458216
Hackney Wick,Enfield Town,0,1477,749,19557.184069905812
Hackney Wick,Finchley Road & Frognal,13,1477,1529,12757.68671915606
Hackney Wick,Forest Hill,0,1477,608,16179.04375612874
Hackney Wick,Gospel Oak,14,1477,2025,10398.592970638243
Hackney Wick,Gunnersbury,7,1477,4775,22401.060168163564
Hackney Wick,Hackney Central,38,1477,2440,2378.9659301729052
Hackney Wick,Haggerston,2,1477,1184,7021.777456778834
Hackney Wick,Hampstead Heath,15,1477,2792,11337.153571608453
Hackney Wick,Harlesden,0,1477,1668,18758.749075455784
Hackney Wick,Harrow & Wealdstone,0,1477,1335,27426.50342738079
Hackney Wick,Highams Park,0,1477,390,18291.04883389065
Hackney Wick,Highbury & Islington,470,1477,25385,5831.01028322411
Hackney Wick,Homerton,7,1477,1998,1343.350383060703
Hackney Wick,Honor Oak Park,0,1477,341,14920.9797821395
Hackney Wick,Hoxton,3,1477,2181,7856.3560947416545
Hackney Wick,Imperial Wharf,3,1477,2049,18544.320718126026
Hackney Wick,Kensal Rise,7,1477,1376,15982.299589559896
Hackney Wick,Kensington,9,1477,2252,17327.055406123964
Hackney Wick,Kentish Town West,2,1477,1128,9307.433543349172
Hackney Wick,Kenton,0,1477,768,25642.667162941336
Hackney Wick,Kew Gardens,0,1477,792,24181.341087111556
Hackney Wick,Liverpool Street,0,1477,61122,8271.384549830755
Hackney Wick,New Cross,0,1477,1027,12192.807887118624
Hackney Wick,New Cross Gate,1,1477,1340,11957.578950915744
Hackney Wick,North Wembley,0,1477,365,23319.952761570723
Hackney Wick,Norwood Junction,0,1477,406,21259.96972701782
Hackney Wick,Peckham Rye,2,1477,1070,13398.629618357107
Hackney Wick,Penge West,0,1477,150,18779.419345831273
Hackney Wick,Queens Road Peckham,2,1477,747,12268.068740273775
Hackney Wick,Rectory Road,2,1477,219,10308.670137197365
Hackney Wick,Richmond,6,1477,5397,26349.50435119119
Hackney Wick,Seven Sisters,0,1477,10191,11294.242633693586
Hackney Wick,Shadwell,3,1477,7447,7581.705097837038
Hackney Wick,Shepherd's Bush,14,1477,9890,16328.325267634187
Hackney Wick,Shoreditch High Street,11,1477,7558,7683.18267943759
Hackney Wick,Silver Street,0,1477,953,15039.857928697076
Hackney Wick,South Acton,7,1477,975,21829.53627603414
Hackney Wick,South Kenton,0,1477,261,24255.697931657574
Hackney Wick,Southbury,0,1477,538,19208.862058746694
Hackney Wick,St James Street,0,1477,184,13373.503537770714
Hackney Wick,Stamford Hill,0,1477,352,12303.39593480884
Hackney Wick,Stoke Newington,0,1477,479,11091.925851536242
Hackney Wick,Stonebridge Park,0,1477,729,20253.697852121706
Hackney Wick,Stratford,578,1477,55954,1572.923279349752
Hackney Wick,Surrey Quays,0,1477,1005,9875.810366038917
Hackney Wick,Sydenham,0,1477,515,17594.148747282128
Hackney Wick,Turkey Street,1,1477,458,21910.43878478311
Hackney Wick,Upper Holloway,1,1477,898,12298.818273001716
Hackney Wick,Walthamstow Central,0,1477,5271,14344.213524937528
Hackney Wick,Wapping,1,1477,1066,8440.483291646946
Hackney Wick,Watford Junction,1,1477,1367,37550.17604717825
Hackney Wick,Wembley Central,1,1477,1327,21971.796319090252
Hackney Wick,West Brompton,11,1477,5859,16967.126424341142
Hackney Wick,West Croydon,1,1477,2048,24195.55597062101
Hackney Wick,West Hampstead,14,1477,5856,13388.34424876675
Hackney Wick,White Hart Lane,1,1477,641,13839.936569403517
Hackney Wick,Whitechapel,2,1477,17633,6487.361231971794
Hackney Wick,Willesden Junction,11,1477,4165,17611.543384242053
Hackney Wick,Wood Street,2,1477,404,15711.909425462172
Haggerston,Acton Central,0,2049,750,17998.985432125424
Haggerston,Anerley,1,2049,173,16079.812922012496
Haggerston,Battersea Park,0,2049,0,16384.952184870894
Haggerston,Brockley,3,2049,468,9804.949859391792
Haggerston,Brondesbury,2,2049,712,11559.551910677883
Haggerston,Brondesbury Park,5,2049,895,12301.740582520106
Haggerston,Caledonian Road & Barnsbury,10,2049,1668,3966.5867347934704
Haggerston,Camden Road,22,2049,3784,5731.165025280965
Haggerston,Canada Water,300,2049,20443,5944.585386670339
Haggerston,Canonbury,7,2049,846,2171.8769416549526
Haggerston,Clapham High Street,19,2049,1296,14594.492593417544
Haggerston,Clapham Junction,44,2049,4969,18070.065375135717
Haggerston,Crystal Palace,3,2049,499,16192.272933058826
Haggerston,Dalston Junction,18,2049,1289,808.0082953159692
Haggerston,Denmark Hill,35,2049,2612,11352.507480874334
Haggerston,Finchley Road & Frognal,7,2049,1529,10079.663145687133
Haggerston,Forest Hill,4,2049,608,12797.335007719717
Haggerston,Gospel Oak,13,2049,2025,7720.569397169314
Haggerston,Gunnersbury,1,2049,4775,19723.036594694633
Haggerston,Hackney Central,0,2049,2440,4642.811526605929
Haggerston,Hackney Wick,1,2049,1263,7021.777456778835
Haggerston,Hampstead Heath,5,2049,2792,8659.129998139524
Haggerston,Harlesden,0,2049,1668,16080.725501986857
Haggerston,Highbury & Islington,593,2049,25385,3152.986709755181
Haggerston,Homerton,0,2049,1998,5678.427073718131
Haggerston,Honor Oak Park,3,2049,341,11539.271033730478
Haggerston,Hoxton,4,2049,2181,834.5786379628204
Haggerston,Imperial Wharf,4,2049,2049,15866.297144657097
Haggerston,Kensal Rise,3,2049,1376,13304.27601609097
Haggerston,Kensington,2,2049,2252,14649.031832655031
Haggerston,Kentish Town West,1,2049,1128,6629.409969880244
Haggerston,Kew Gardens,0,2049,792,21503.31751364262
Haggerston,New Cross,45,2049,1027,8811.099138709602
Haggerston,New Cross Gate,13,2049,1340,8575.870202506721
Haggerston,Norwood Junction,5,2049,406,17878.2609786088
Haggerston,Peckham Rye,20,2049,1070,10016.920869948084
Haggerston,Penge West,4,2049,150,15397.710597422252
Haggerston,Queen's Park,0,2049,2167,12495.50216801721
Haggerston,Queens Road Peckham,16,2049,747,8886.359991864752
Haggerston,Richmond,1,2049,5397,23671.480777722256
Haggerston,Rotherhithe,11,2049,321,5509.330905182711
Haggerston,Shadwell,206,2049,7447,4199.996349428015
Haggerston,Shepherd's Bush,5,2049,9890,13650.301694165257
Haggerston,Shoreditch High Street,90,2049,7558,1909.8310360969745
Haggerston,South Acton,3,2049,975,19151.512702565215
Haggerston,Stonebridge Park,0,2049,729,17575.67427865278
Haggerston,Stratford,3,2049,55954,8020.090436184812
Haggerston,Surrey Quays,1,2049,1005,6494.1016176298945
Haggerston,Sydenham,3,2049,515,14212.439998873106
Haggerston,Wandsworth Road,10,2049,498,15216.462923408102
Haggerston,Wapping,8,2049,1066,5058.774543237922
Haggerston,Wembley Central,0,2049,1327,19293.772745621325
Haggerston,West Brompton,0,2049,5859,14289.102850872214
Haggerston,West Croydon,33,2049,2048,20813.847222211993
Haggerston,West Hampstead,5,2049,5856,10710.320675297824
Haggerston,Whitechapel,453,2049,17633,3105.6524835627706
Haggerston,Willesden Junction,4,2049,4165,14933.519810773127
Hainault,Acton Town,2,3117,2202,36683.58983050793
Hainault,Aldgate,8,3117,7782,20950.684103294025
Hainault,Aldgate East,16,3117,7932,19514.263321759074
Hainault,Angel,15,3117,8103,23143.21449844885
Hainault,Archway,5,3117,2193,28920.338172405816
Hainault,Arnos Grove,1,3117,748,30326.04783919972
Hainault,Baker Street,9,3117,14973,26111.260314159634
Hainault,Balham,4,3117,3814,30457.680460841097
Hainault,Bank and Monument,172,3117,78549,21176.45525456173
Hainault,Barbican,22,3117,9134,21476.328385609617
Hainault,Barking,4,3117,7004,21286.086571978914
Hainault,Barkingside,13,3117,262,2047.413402155405
Hainault,Barons Court,3,3117,2956,31413.058804486645
Hainault,Becontree,0,3117,456,24580.538957676097
Hainault,Belsize Park,1,3117,2255,27916.113496087863
Hainault,Bermondsey,9,3117,3172,22379.37907662107
Hainault,Bethnal Green,42,3117,4660,18433.914494677407
Hainault,Blackfriars,5,3117,10849,22414.21097292998
Hainault,Bond Street,61,3117,20967,25912.319533235954
Hainault,Borough,8,3117,3254,22577.777492969264
Hainault,Bow Road,1,3117,1193,17066.424858083938
Hainault,Brixton,6,3117,5084,28024.40579843819
Hainault,Bromley-by-Bow,4,3117,1613,16522.246358137003
Hainault,Buckhurst Hill,5,3117,228,8369.260185284122
Hainault,Burnt Oak,0,3117,649,37587.47438183221
Hainault,Caledonian Road,1,3117,1803,25152.528095438698
Hainault,Camden Town,6,3117,6348,25884.235409593533
Hainault,Canada Water,19,3117,20443,21389.86215606078
Hainault,Canary Wharf,82,3117,58772,19119.16561987466
Hainault,Canning Town,51,3117,15428,17005.08156109558
Hainault,Cannon Street,1,3117,4698,21505.76797065568
Hainault,Chalk Farm,1,3117,1329,26878.012556600217
Hainault,Chancery Lane,91,3117,15391,23121.13129237449
Hainault,Charing Cross,8,3117,7016,24301.17659535327
Hainault,Chigwell,7,3117,148,2454.5613405958056
Hainault,Clapham Common,4,3117,2020,28032.727627289965
Hainault,Clapham North,1,3117,1238,27389.970135911564
Hainault,Clapham South,1,3117,1513,29285.045860024788
Hainault,Colindale,3,3117,2081,36281.05233213851
Hainault,Colliers Wood,1,3117,865,33788.22700858362
Hainault,Covent Garden,2,3117,4355,24319.555576074064
Hainault,Dagenham Heathway,0,3117,1108,26008.739734743187
Hainault,Debden,25,3117,865,12256.85167832668
Hainault,Ealing Broadway,8,3117,4846,38788.845256410845
Hainault,Earl's Court,3,3117,6613,29908.260739124555
Hainault,East Acton,0,3117,1505,34179.928998505275
Hainault,East Ham,4,3117,2062,18861.160779033173
Hainault,East Putney,2,3117,1877,34173.7780783116
Hainault,Edgware,1,3117,772,39105.60406069585
Hainault,Edgware Road,8,3117,6868,27146.100681624164
Hainault,Elephant & Castle,19,3117,6427,23398.917645172016
Hainault,Embankment,11,3117,10220,23960.845774894497
Hainault,Epping,8,3117,498,18204.44652387039
Hainault,Euston,9,3117,16800,24510.636599420548
Hainault,Euston Square,16,3117,8093,24661.75655225706
Hainault,Fairlop,11,3117,182,878.6835661434217
Hainault,Farringdon,28,3117,25592,21937.238329351232
Hainault,Finchley Central,4,3117,1921,34630.12017210778
Hainault,Finsbury Park,6,3117,6769,23097.768823345697
Hainault,Fulham Broadway,3,3117,4200,31418.411807296437
Hainault,Gants Hill,23,3117,601,5535.7249447155555
Hainault,Gloucester Road,7,3117,5194,28998.139525275466
Hainault,Golders Green,1,3117,1871,31479.842507362388
Hainault,Goodge Street,6,3117,6457,25128.14903230818
Hainault,Grange Hill,4,3117,76,1107.648609974149
Hainault,Great Portland Street,6,3117,6936,25281.716770516556
Hainault,Green Park,23,3117,26754,25650.611121906935
Hainault,Greenford,1,3117,1157,41641.061999501195
Hainault,Gunnersbury,3,3117,4775,36008.365605071944
Hainault,Hammersmith,11,3117,18250,32306.890890407307
Hainault,Hampstead,1,3117,2010,29094.116600181005
Hainault,Hanger Lane,3,3117,1493,37814.741663515
Hainault,Harlesden,2,3117,1668,33968.16365513671
Hainault,Harrow & Wealdstone,0,3117,1335,42635.91800706173
Hainault,Harrow-on-the-Hill,1,3117,3019,39639.297521704684
Hainault,Heathrow Terminals 2 & 3,1,3117,2406,51164.628126621596
Hainault,Hendon Central,7,3117,1878,34128.538953155374
Hainault,High Barnet,0,3117,953,40883.117665058984
Hainault,High Street Kensington,11,3117,5427,30003.258311499114
Hainault,Highbury & Islington,0,3117,25385,21040.424862905034
Hainault,Highgate,1,3117,856,30510.54296862105
Hainault,Holborn,82,3117,22346,23686.615004751235
Hainault,Holland Park,4,3117,2063,30010.563968075985
Hainault,Holloway Road,4,3117,1696,24537.23065246054
Hainault,Hounslow Central,1,3117,708,44469.31982758723
Hainault,Hounslow East,1,3117,843,43723.635444166306
Hainault,Hounslow West,0,3117,401,45948.4035195836
Hainault,Hyde Park Corner,5,3117,2410,26430.500422173754
Hainault,Kennington,1,3117,1161,24238.486034396854
Hainault,Kentish Town,2,3117,3404,27162.201052362547
Hainault,Kilburn,0,3117,1953,29613.380435714495
Hainault,Kilburn Park,3,3117,823,30583.79505643677
Hainault,King's Cross St. Pancras,40,3117,33330,23622.277872561706
Hainault,Kingsbury,1,3117,1018,38100.06825734577
Hainault,Knightsbridge,17,3117,6821,27014.454010473724
Hainault,Ladbroke Grove,0,3117,2131,30724.415709923076
Hainault,Lambeth North,0,3117,1319,24293.098754593706
Hainault,Lancaster Gate,19,3117,1820,27814.35795276468
Hainault,Latimer Road,0,3117,1109,31383.99624476265
Hainault,Leicester Square,8,3117,8847,24685.08687515634
Hainault,Leyton,44,3117,1447,11505.14837440687
Hainault,Leytonstone,51,3117,1844,9841.304814115387
Hainault,Liverpool Street,267,3117,61122,20334.952570812173
Hainault,London Bridge,51,3117,29930,22063.18362570732
Hainault,Loughton,19,3117,655,10204.734588411611
Hainault,Maida Vale,3,3117,949,29732.013533509085
Hainault,Manor House,3,3117,1311,24213.882450566103
Hainault,Marble Arch,38,3117,6145,26595.755768004234
Hainault,Marylebone,4,3117,4250,26649.5586399538
Hainault,Mile End,26,3117,3759,16441.492692187945
Hainault,Mill Hill East,1,3117,681,36152.32261465839
Hainault,Moorgate,4,3117,24574,20769.040019414504
Hainault,Morden,3,3117,1447,36399.94145513534
Hainault,Mornington Crescent,5,3117,2927,25294.02519677762
Hainault,Neasden,1,3117,732,32830.13076109925
Hainault,Newbury Park,67,3117,559,3177.967823811559
Hainault,North Acton,4,3117,3168,35360.44831484759
Hainault,North Greenwich,22,3117,6276,18805.024339187814
Hainault,Northfields,0,3117,864,39264.47433521774
Hainault,Northolt,0,3117,663,43459.52825984838
Hainault,Northwick Park,1,3117,1713,38336.16566428001
Hainault,Notting Hill Gate,15,3117,5490,29310.830505106383
Hainault,Old Street,14,3117,15897,21622.559738159493
Hainault,Osterley,2,3117,521,42756.14077172297
Hainault,Oval,4,3117,2544,25153.64371873537
Hainault,Oxford Circus,72,3117,44368,25357.97896794532
Hainault,Paddington,9,3117,20198,28011.77502373347
Hainault,Parsons Green,3,3117,2711,32120.750138724543
Hainault,Piccadilly Circus,11,3117,13641,24872.985035101738
Hainault,Pimlico,6,3117,5585,27307.70281190874
Hainault,Plaistow,1,3117,1049,16239.836309020808
Hainault,Putney Bridge,3,3117,2494,33115.21248804106
Hainault,Queen's Park,1,3117,2167,30382.940321167065
Hainault,Queensway,7,3117,1882,28672.507574226354
Hainault,Redbridge,5,3117,198,6993.468706342579
Hainault,Regent's Park,7,3117,3364,26336.0295959704
Hainault,Richmond,2,3117,5397,39956.80978809957
Hainault,Roding Valley,8,3117,84,4643.220706335913
Hainault,Russell Square,4,3117,5172,24393.049319966132
Hainault,Seven Sisters,0,3117,10191,25492.047360456163
Hainault,Shepherd's Bush,20,3117,9890,30922.243389361138
Hainault,Sloane Square,12,3117,8229,27073.58367423406
Hainault,Snaresbrook,7,3117,512,9063.42649124279
Hainault,South Kensington,15,3117,15325,28246.806045835496
Hainault,South Wimbledon,0,3117,1361,34866.69514457745
Hainault,South Woodford,19,3117,766,7747.605755174769
Hainault,Southfields,0,3117,1351,35804.66617330212
Hainault,Southgate,2,3117,874,32305.19642581304
Hainault,Southwark,20,3117,10326,23161.53271080982
Hainault,St. James's Park,24,3117,13339,25130.519064686294
Hainault,St. John's Wood,5,3117,3982,28250.19040708809
Hainault,St. Paul's,113,3117,13446,22025.980095442526
Hainault,Stanmore,0,3117,983,42459.04031115222
Hainault,Stepney Green,11,3117,1879,17470.765069458692
Hainault,Stockwell,2,3117,1623,26437.668257136425
Hainault,Stratford,443,3117,55954,13636.49130033117
Hainault,Swiss Cottage,2,3117,2598,29220.1306998931
Hainault,Temple,1,3117,6780,23166.251772333235
Hainault,Theydon Bois,2,3117,98,15578.962836357987
Hainault,Tooting Bec,2,3117,1239,31432.845882451693
Hainault,Tooting Broadway,6,3117,4506,32507.80732479711
Hainault,Tottenham Court Road,57,3117,19126,24483.67666231167
Hainault,Totteridge & Whetstone,1,3117,287,38290.48716391193
Hainault,Tower Hill,24,3117,8286,20353.49730617092
Hainault,Tufnell Park,0,3117,557,27926.8020605193
Hainault,Turnpike Lane,2,3117,992,26535.541809014845
Hainault,Upney,1,3117,485,22653.382053528265
Hainault,Upton Park,4,3117,1642,17560.914952452695
Hainault,Uxbridge,1,3117,4316,50924.245363751405
Hainault,Vauxhall,26,3117,16242,27944.523966645786
Hainault,Victoria,59,3117,33251,25907.824661005343
Hainault,Wanstead,29,3117,419,8173.854262716681
Hainault,Warren Street,11,3117,17309,25122.75799019937
Hainault,Warwick Avenue,2,3117,1174,28944.400963557855
Hainault,Waterloo,57,3117,23466,23719.409698418676
Hainault,Wembley Park,6,3117,5759,35183.29669929504
Hainault,West Acton,2,3117,488,37171.943089590226
Hainault,West Brompton,3,3117,5859,30475.64993088777
Hainault,West Ham,8,3117,5487,15310.000815462226
Hainault,West Hampstead,3,3117,5856,28597.758828447673
Hainault,Westbourne Park,0,3117,1347,29918.475782490277
Hainault,Westminster,20,3117,15466,24569.769724779566
Hainault,White City,16,3117,5966,32222.74448262074
Hainault,Whitechapel,92,3117,17633,18550.92925295321
Hainault,Willesden Green,0,3117,830,30798.438365551527
Hainault,Willesden Junction,1,3117,4165,32820.95796392298
Hainault,Wimbledon,2,3117,6295,38820.22820787372
Hainault,Wood Green,3,3117,2146,27466.36743441801
Hainault,Woodford,32,3117,706,6035.650839161738
Hammersmith,Acton Town,113,11818,2202,4376.698940100627
Hammersmith,Aldgate,29,11818,7782,12567.352876223222
Hammersmith,Aldgate East,59,11818,7932,12809.400063511965
Hammersmith,Alperton,28,11818,741,9349.78688363147
Hammersmith,Amersham,1,11818,256,41832.29113246669
Hammersmith,Angel,28,11818,8103,11467.040881348712
Hammersmith,Archway,5,11818,2193,13906.846937106327
Hammersmith,Arnos Grove,4,11818,748,21604.46081396565
Hammersmith,Arsenal,5,11818,315,13603.42910488352
Hammersmith,Baker Street,303,11818,14973,7797.739719020216
Hammersmith,Balham,2,11818,3814,14151.14054682702
Hammersmith,Bank and Monument,201,11818,78549,11130.435635845573
Hammersmith,Barbican,184,11818,9134,12605.630541917502
Hammersmith,Barking,13,11818,7004,24704.204067532417
Hammersmith,Barkingside,0,11818,262,30259.477488251898
Hammersmith,Barons Court,66,11818,2956,893.8320859206598
Hammersmith,Bayswater,5,11818,615,5410.184038558412
Hammersmith,Becontree,0,11818,456,27998.6564532296
Hammersmith,Belsize Park,6,11818,2255,12902.622260788376
Hammersmith,Bermondsey,14,11818,3172,12430.083745030024
Hammersmith,Bethnal Green,10,11818,4660,14380.230321501243
Hammersmith,Blackfriars,147,11818,10849,9961.143200648643
Hammersmith,Blackhorse Road,3,11818,2955,20349.81508690034
Hammersmith,Bond Street,65,11818,20967,7873.655364832302
Hammersmith,Borough,2,11818,3254,10856.851073869675
Hammersmith,Boston Manor,49,11818,892,7888.435590054431
Hammersmith,Bounds Green,3,11818,778,20250.21832358944
Hammersmith,Bow Road,3,11818,1193,16507.102858979088
Hammersmith,Brent Cross,1,11818,450,17981.440375381855
Hammersmith,Brixton,24,11818,5084,11717.865884424113
Hammersmith,Bromley-by-Bow,2,11818,1613,17515.872768340952
Hammersmith,Buckhurst Hill,0,11818,228,29485.121692002296
Hammersmith,Burnt Oak,0,11818,649,22573.983146532708
Hammersmith,Caledonian Road,13,11818,1803,12321.422526018621
Hammersmith,Camden Town,27,11818,6348,10870.744174294045
Hammersmith,Canada Water,21,11818,20443,13419.600665590315
